"course_id","student_index","question","timing","response","uni_id"
82294927,29,"Q10","Pre","2","82294927_29"
82294927,29,"Q11","Pre","3","82294927_29"
82294927,29,"Q12","Pre","2","82294927_29"
82294927,29,"Q13","Pre","3","82294927_29"
82294927,29,"Q14","Pre","4","82294927_29"
82294927,29,"Q15","Pre","3","82294927_29"
82294927,29,"Q6","Post","1","82294927_29"
82294927,29,"Q10","Post","3","82294927_29"
82294927,29,"Q11","Post","3","82294927_29"
82294927,29,"Q12","Post","2","82294927_29"
82294927,29,"Q13","Post","3","82294927_29"
82294927,29,"Q14","Post","4","82294927_29"
82294927,29,"Q15","Post","5","82294927_29"
82294927,30,"Q6","Pre","1","82294927_30"
82294927,30,"Q10","Pre","4","82294927_30"
82294927,30,"Q11","Pre","5","82294927_30"
82294927,30,"Q12","Pre","5","82294927_30"
82294927,30,"Q13","Pre","4","82294927_30"
82294927,30,"Q14","Pre","1","82294927_30"
82294927,30,"Q15","Pre","2","82294927_30"
82294927,30,"Q6","Post","3","82294927_30"
82294927,30,"Q10","Post","5","82294927_30"
82294927,30,"Q11","Post","3","82294927_30"
82294927,30,"Q12","Post","4","82294927_30"
82294927,30,"Q13","Post","2","82294927_30"
82294927,30,"Q14","Post","2","82294927_30"
82294927,30,"Q15","Post","4","82294927_30"
82294927,31,"Q6","Pre","5","82294927_31"
82294927,31,"Q10","Pre","2","82294927_31"
82294927,31,"Q11","Pre","3","82294927_31"
82294927,31,"Q12","Pre","2","82294927_31"
82294927,31,"Q13","Pre","4","82294927_31"
82294927,31,"Q14","Pre","2","82294927_31"
82294927,31,"Q15","Pre","2","82294927_31"
82294927,31,"Q6","Post","3","82294927_31"
82294927,31,"Q10","Post","2","82294927_31"
82294927,31,"Q11","Post","3","82294927_31"
82294927,31,"Q12","Post","1","82294927_31"
82294927,31,"Q13","Post","2","82294927_31"
82294927,31,"Q14","Post","2","82294927_31"
82294927,31,"Q15","Post","3","82294927_31"
82294927,32,"Q6","Pre","1","82294927_32"
82294927,32,"Q10","Pre","4","82294927_32"
82294927,32,"Q11","Pre","2","82294927_32"
82294927,32,"Q12","Pre","1","82294927_32"
82294927,32,"Q13","Pre","1","82294927_32"
82294927,32,"Q14","Pre","2","82294927_32"
82294927,32,"Q15","Pre","4","82294927_32"
82294927,32,"Q6","Post","5","82294927_32"
82294927,32,"Q10","Post","3","82294927_32"
82294927,32,"Q11","Post","1","82294927_32"
82294927,32,"Q12","Post","3","82294927_32"
82294927,32,"Q13","Post","5","82294927_32"
82294927,32,"Q14","Post","1","82294927_32"
82294927,32,"Q15","Post","3","82294927_32"
82294927,33,"Q6","Pre","4","82294927_33"
82294927,33,"Q10","Pre","4","82294927_33"
82294927,33,"Q11","Pre","5","82294927_33"
82294927,33,"Q12","Pre","1","82294927_33"
82294927,33,"Q13","Pre","1","82294927_33"
82294927,33,"Q14","Pre","5","82294927_33"
82294927,33,"Q15","Pre","3","82294927_33"
82294927,33,"Q6","Post","3","82294927_33"
82294927,33,"Q10","Post","2","82294927_33"
82294927,33,"Q11","Post","3","82294927_33"
82294927,33,"Q12","Post","2","82294927_33"
82294927,33,"Q13","Post","1","82294927_33"
82294927,33,"Q14","Post","2","82294927_33"
82294927,33,"Q15","Post","3","82294927_33"
82294927,34,"Q6","Pre","3","82294927_34"
82294927,34,"Q10","Pre","3","82294927_34"
82294927,34,"Q11","Pre","3","82294927_34"
82294927,34,"Q12","Pre","1","82294927_34"
82294927,34,"Q13","Pre","3","82294927_34"
82294927,34,"Q14","Pre","1","82294927_34"
82294927,34,"Q15","Pre","2","82294927_34"
82294927,34,"Q6","Post","3","82294927_34"
82294927,34,"Q10","Post","3","82294927_34"
82294927,34,"Q11","Post","5","82294927_34"
82294927,34,"Q12","Post","3","82294927_34"
82294927,34,"Q13","Post","4","82294927_34"
82294927,34,"Q14","Post","2","82294927_34"
82294927,34,"Q15","Post","3","82294927_34"
82294927,35,"Q6","Pre","1","82294927_35"
82294927,35,"Q10","Pre","4","82294927_35"
82294927,35,"Q11","Pre","2","82294927_35"
82294927,35,"Q12","Pre","2","82294927_35"
82294927,35,"Q13","Pre","4","82294927_35"
82294927,35,"Q14","Pre","3","82294927_35"
82294927,35,"Q15","Pre","3","82294927_35"
82294927,35,"Q6","Post","3","82294927_35"
82294927,35,"Q10","Post","2","82294927_35"
82294927,35,"Q11","Post","1","82294927_35"
82294927,35,"Q12","Post","4","82294927_35"
82294927,35,"Q13","Post","3","82294927_35"
82294927,35,"Q14","Post","5","82294927_35"
82294927,35,"Q15","Post","4","82294927_35"
82294927,36,"Q6","Pre","3","82294927_36"
82294927,36,"Q10","Pre","2","82294927_36"
82294927,36,"Q11","Pre","1","82294927_36"
82294927,36,"Q12","Pre","5","82294927_36"
82294927,36,"Q13","Pre","3","82294927_36"
82294927,36,"Q14","Pre","1","82294927_36"
82294927,36,"Q15","Pre","3","82294927_36"
82294927,36,"Q6","Post","3","82294927_36"
82294927,36,"Q10","Post","3","82294927_36"
82294927,36,"Q11","Post","5","82294927_36"
82294927,36,"Q12","Post","2","82294927_36"
82294927,36,"Q13","Post","4","82294927_36"
82294927,36,"Q14","Post","2","82294927_36"
82294927,36,"Q15","Post","4","82294927_36"
82294927,37,"Q6","Pre","1","82294927_37"
82294927,37,"Q10","Pre","4","82294927_37"
82294927,37,"Q11","Pre","3","82294927_37"
82294927,37,"Q12","Pre","2","82294927_37"
82294927,37,"Q13","Pre","1","82294927_37"
82294927,37,"Q14","Pre","4","82294927_37"
82294927,37,"Q15","Pre","4","82294927_37"
82294927,37,"Q6","Post","3","82294927_37"
82294927,37,"Q10","Post","3","82294927_37"
82294927,37,"Q11","Post","3","82294927_37"
82294927,37,"Q12","Post","2","82294927_37"
82294927,37,"Q13","Post","4","82294927_37"
82294927,37,"Q14","Post","2","82294927_37"
82294927,37,"Q15","Post","5","82294927_37"
82294927,38,"Q6","Pre","4","82294927_38"
82294927,38,"Q10","Pre","3","82294927_38"
82294927,38,"Q11","Pre","2","82294927_38"
82294927,38,"Q12","Pre","1","82294927_38"
82294927,38,"Q13","Pre","1","82294927_38"
82294927,38,"Q14","Pre","3","82294927_38"
82294927,38,"Q15","Pre","1","82294927_38"
82294927,38,"Q6","Post","3","82294927_38"
82294927,38,"Q10","Post","2","82294927_38"
82294927,38,"Q11","Post","3","82294927_38"
82294927,38,"Q12","Post","1","82294927_38"
82294927,38,"Q13","Post","3","82294927_38"
82294927,38,"Q14","Post","4","82294927_38"
82294927,38,"Q15","Post","4","82294927_38"
82294927,39,"Q6","Pre","1","82294927_39"
82294927,39,"Q10","Pre","2","82294927_39"
82294927,39,"Q11","Pre","3","82294927_39"
82294927,39,"Q12","Pre","1","82294927_39"
82294927,39,"Q13","Pre","1","82294927_39"
82294927,39,"Q14","Pre","3","82294927_39"
82294927,39,"Q15","Pre","3","82294927_39"
82294927,39,"Q6","Post","5","82294927_39"
82294927,39,"Q10","Post","2","82294927_39"
82294927,39,"Q11","Post","3","82294927_39"
82294927,39,"Q12","Post","2","82294927_39"
82294927,39,"Q13","Post","1","82294927_39"
82294927,39,"Q14","Post","2","82294927_39"
82294927,39,"Q15","Post","1","82294927_39"
82294927,41,"Q6","Pre","2","82294927_41"
82294927,41,"Q10","Pre","2","82294927_41"
82294927,41,"Q11","Pre","1","82294927_41"
82294927,41,"Q12","Pre","1","82294927_41"
82294927,41,"Q13","Pre","1","82294927_41"
82294927,41,"Q14","Pre","1","82294927_41"
82294927,41,"Q15","Pre","2","82294927_41"
82294927,41,"Q6","Post","2","82294927_41"
82294927,41,"Q10","Post","2","82294927_41"
82294927,41,"Q11","Post","2","82294927_41"
82294927,41,"Q12","Post","1","82294927_41"
82294927,41,"Q13","Post","3","82294927_41"
82294927,41,"Q14","Post","4","82294927_41"
82294927,41,"Q15","Post","1","82294927_41"
82294927,42,"Q6","Pre","2","82294927_42"
82294927,42,"Q10","Pre","3","82294927_42"
82294927,42,"Q11","Pre","5","82294927_42"
82294927,42,"Q12","Pre","4","82294927_42"
82294927,42,"Q13","Pre","1","82294927_42"
82294927,42,"Q14","Pre","3","82294927_42"
82294927,42,"Q15","Pre","1","82294927_42"
82294927,42,"Q6","Post","3","82294927_42"
82294927,42,"Q10","Post","2","82294927_42"
82294927,42,"Q11","Post","5","82294927_42"
82294927,42,"Q12","Post","3","82294927_42"
82294927,42,"Q13","Post","2","82294927_42"
82294927,42,"Q14","Post","4","82294927_42"
82294927,42,"Q15","Post","1","82294927_42"
82294927,43,"Q6","Pre","4","82294927_43"
82294927,43,"Q10","Pre","2","82294927_43"
82294927,43,"Q11","Pre","5","82294927_43"
82294927,43,"Q12","Pre","3","82294927_43"
82294927,43,"Q13","Pre","4","82294927_43"
82294927,43,"Q14","Pre","1","82294927_43"
82294927,43,"Q15","Pre","3","82294927_43"
82294927,43,"Q6","Post","5","82294927_43"
82294927,43,"Q10","Post","2","82294927_43"
82294927,43,"Q11","Post","3","82294927_43"
82294927,43,"Q12","Post","2","82294927_43"
82294927,43,"Q13","Post","4","82294927_43"
82294927,43,"Q14","Post","2","82294927_43"
82294927,43,"Q15","Post","2","82294927_43"
82294927,44,"Q6","Pre","1","82294927_44"
82294927,44,"Q10","Pre","2","82294927_44"
82294927,44,"Q11","Pre","3","82294927_44"
82294927,44,"Q12","Pre","3","82294927_44"
82294927,44,"Q13","Pre","1","82294927_44"
82294927,44,"Q14","Pre","2","82294927_44"
82294927,44,"Q15","Pre","3","82294927_44"
82294927,44,"Q6","Post","3","82294927_44"
82294927,44,"Q10","Post","2","82294927_44"
82294927,44,"Q11","Post","3","82294927_44"
82294927,44,"Q12","Post","2","82294927_44"
82294927,44,"Q13","Post","4","82294927_44"
82294927,44,"Q14","Post","2","82294927_44"
82294927,44,"Q15","Post","5","82294927_44"
82294927,45,"Q6","Pre","4","82294927_45"
82294927,45,"Q10","Pre","2","82294927_45"
82294927,45,"Q11","Pre","2","82294927_45"
82294927,45,"Q12","Pre","2","82294927_45"
82294927,45,"Q13","Pre","1","82294927_45"
82294927,45,"Q14","Pre","5","82294927_45"
82294927,45,"Q15","Pre","1","82294927_45"
82294927,45,"Q6","Post","3","82294927_45"
82294927,45,"Q10","Post","3","82294927_45"
82294927,45,"Q11","Post","5","82294927_45"
82294927,45,"Q12","Post","1","82294927_45"
82294927,45,"Q13","Post","4","82294927_45"
82294927,45,"Q14","Post","4","82294927_45"
82294927,45,"Q15","Post","3","82294927_45"
82294927,46,"Q6","Pre","5","82294927_46"
82294927,46,"Q10","Pre","2","82294927_46"
82294927,46,"Q11","Pre","3","82294927_46"
82294927,46,"Q12","Pre","2","82294927_46"
82294927,46,"Q13","Pre","1","82294927_46"
82294927,46,"Q14","Pre","4","82294927_46"
82294927,46,"Q15","Pre","5","82294927_46"
82294927,46,"Q6","Post","3","82294927_46"
82294927,46,"Q10","Post","3","82294927_46"
82294927,46,"Q11","Post","3","82294927_46"
82294927,46,"Q12","Post","1","82294927_46"
82294927,46,"Q13","Post","1","82294927_46"
82294927,46,"Q14","Post","2","82294927_46"
82294927,46,"Q15","Post","3","82294927_46"
82294927,47,"Q6","Pre","3","82294927_47"
82294927,47,"Q10","Pre","2","82294927_47"
82294927,47,"Q11","Pre","3","82294927_47"
82294927,47,"Q12","Pre","2","82294927_47"
82294927,47,"Q13","Pre","1","82294927_47"
82294927,47,"Q14","Pre","4","82294927_47"
82294927,47,"Q15","Pre","3","82294927_47"
82294927,47,"Q6","Post","3","82294927_47"
82294927,47,"Q10","Post","2","82294927_47"
82294927,47,"Q11","Post","3","82294927_47"
82294927,47,"Q12","Post","2","82294927_47"
82294927,47,"Q13","Post","4","82294927_47"
82294927,47,"Q14","Post","2","82294927_47"
82294927,47,"Q15","Post","4","82294927_47"
82294927,48,"Q6","Pre","1","82294927_48"
82294927,48,"Q10","Pre","2","82294927_48"
82294927,48,"Q11","Pre","3","82294927_48"
82294927,48,"Q12","Pre","3","82294927_48"
82294927,48,"Q13","Pre","4","82294927_48"
82294927,48,"Q14","Pre","2","82294927_48"
82294927,48,"Q15","Pre","3","82294927_48"
82294927,48,"Q6","Post","3","82294927_48"
82294927,48,"Q10","Post","3","82294927_48"
82294927,48,"Q11","Post","2","82294927_48"
82294927,48,"Q12","Post","2","82294927_48"
82294927,48,"Q13","Post","3","82294927_48"
82294927,48,"Q14","Post","3","82294927_48"
82294927,48,"Q15","Post","3","82294927_48"
82294927,49,"Q6","Pre","3","82294927_49"
82294927,49,"Q10","Pre","2","82294927_49"
82294927,49,"Q11","Pre","3","82294927_49"
82294927,49,"Q12","Pre","2","82294927_49"
82294927,49,"Q13","Pre","1","82294927_49"
82294927,49,"Q14","Pre","1","82294927_49"
82294927,49,"Q15","Pre","2","82294927_49"
82294927,49,"Q6","Post","2","82294927_49"
82294927,49,"Q10","Post","2","82294927_49"
82294927,49,"Q11","Post","1","82294927_49"
82294927,49,"Q12","Post","2","82294927_49"
82294927,49,"Q13","Post","5","82294927_49"
82294927,49,"Q14","Post","4","82294927_49"
82294927,49,"Q15","Post","2","82294927_49"
82294927,50,"Q6","Pre","2","82294927_50"
82294927,50,"Q10","Pre","3","82294927_50"
82294927,50,"Q11","Pre","3","82294927_50"
82294927,50,"Q12","Pre","1","82294927_50"
82294927,50,"Q13","Pre","5","82294927_50"
82294927,50,"Q14","Pre","3","82294927_50"
82294927,50,"Q15","Pre","3","82294927_50"
82294927,50,"Q6","Post","3","82294927_50"
82294927,50,"Q10","Post","3","82294927_50"
82294927,50,"Q11","Post","3","82294927_50"
82294927,50,"Q12","Post","1","82294927_50"
82294927,50,"Q13","Post","3","82294927_50"
82294927,50,"Q14","Post","3","82294927_50"
82294927,50,"Q15","Post","3","82294927_50"
82294927,51,"Q6","Pre","3","82294927_51"
82294927,51,"Q10","Pre","4","82294927_51"
82294927,51,"Q11","Pre","3","82294927_51"
82294927,51,"Q12","Pre","1","82294927_51"
82294927,51,"Q13","Pre","3","82294927_51"
82294927,51,"Q14","Pre","4","82294927_51"
82294927,51,"Q15","Pre","4","82294927_51"
82294927,51,"Q6","Post","3","82294927_51"
82294927,51,"Q10","Post","2","82294927_51"
82294927,51,"Q11","Post","3","82294927_51"
82294927,51,"Q12","Post","2","82294927_51"
82294927,51,"Q13","Post","4","82294927_51"
82294927,51,"Q14","Post","3","82294927_51"
82294927,51,"Q15","Post","5","82294927_51"
82294927,52,"Q6","Pre","4","82294927_52"
82294927,52,"Q10","Pre","2","82294927_52"
82294927,52,"Q11","Pre","2","82294927_52"
82294927,52,"Q12","Pre","1","82294927_52"
82294927,52,"Q13","Pre","4","82294927_52"
82294927,52,"Q14","Pre","2","82294927_52"
82294927,52,"Q15","Pre","3","82294927_52"
82294927,52,"Q6","Post","2","82294927_52"
82294927,52,"Q10","Post","3","82294927_52"
82294927,52,"Q11","Post","5","82294927_52"
82294927,52,"Q12","Post","2","82294927_52"
82294927,52,"Q13","Post","3","82294927_52"
82294927,52,"Q14","Post","3","82294927_52"
82294927,52,"Q15","Post","1","82294927_52"
82294927,53,"Q6","Pre","3","82294927_53"
82294927,53,"Q10","Pre","3","82294927_53"
82294927,53,"Q11","Pre","5","82294927_53"
82294927,53,"Q12","Pre","5","82294927_53"
82294927,53,"Q13","Pre","4","82294927_53"
82294927,53,"Q14","Pre","4","82294927_53"
82294927,53,"Q15","Pre","2","82294927_53"
82294927,53,"Q6","Post","3","82294927_53"
82294927,53,"Q10","Post","2","82294927_53"
82294927,53,"Q11","Post","3","82294927_53"
82294927,53,"Q12","Post","3","82294927_53"
82294927,53,"Q13","Post","1","82294927_53"
82294927,53,"Q14","Post","4","82294927_53"
82294927,53,"Q15","Post","2","82294927_53"
82294927,54,"Q6","Pre","4","82294927_54"
82294927,54,"Q10","Pre","3","82294927_54"
82294927,54,"Q11","Pre","3","82294927_54"
82294927,54,"Q12","Pre","1","82294927_54"
82294927,54,"Q13","Pre","4","82294927_54"
82294927,54,"Q14","Pre","3","82294927_54"
82294927,54,"Q15","Pre","4","82294927_54"
82294927,54,"Q6","Post","4","82294927_54"
82294927,54,"Q10","Post","2","82294927_54"
82294927,54,"Q11","Post","3","82294927_54"
82294927,54,"Q12","Post","2","82294927_54"
82294927,54,"Q13","Post","4","82294927_54"
82294927,54,"Q14","Post","3","82294927_54"
82294927,54,"Q15","Post","5","82294927_54"
82294927,55,"Q6","Pre","4","82294927_55"
82294927,55,"Q10","Pre","4","82294927_55"
82294927,55,"Q11","Pre","2","82294927_55"
82294927,55,"Q12","Pre","2","82294927_55"
82294927,55,"Q13","Pre","1","82294927_55"
82294927,55,"Q14","Pre","4","82294927_55"
82294927,55,"Q15","Pre","2","82294927_55"
82294927,55,"Q6","Post","3","82294927_55"
82294927,55,"Q10","Post","4","82294927_55"
82294927,55,"Q11","Post","3","82294927_55"
82294927,55,"Q12","Post","2","82294927_55"
82294927,55,"Q13","Post","1","82294927_55"
82294927,55,"Q14","Post","2","82294927_55"
82294927,55,"Q15","Post","3","82294927_55"
82294927,56,"Q6","Pre","3","82294927_56"
82294927,56,"Q10","Pre","2","82294927_56"
82294927,56,"Q11","Pre","3","82294927_56"
82294927,56,"Q12","Pre","2","82294927_56"
82294927,56,"Q13","Pre","4","82294927_56"
82294927,56,"Q14","Pre","1","82294927_56"
82294927,56,"Q15","Pre","1","82294927_56"
82294927,56,"Q6","Post","2","82294927_56"
82294927,56,"Q10","Post","3","82294927_56"
82294927,56,"Q11","Post","3","82294927_56"
82294927,56,"Q12","Post","4","82294927_56"
82294927,56,"Q13","Post","1","82294927_56"
82294927,56,"Q14","Post","2","82294927_56"
82294927,56,"Q15","Post","5","82294927_56"
82294927,57,"Q6","Pre","4","82294927_57"
82294927,57,"Q10","Pre","4","82294927_57"
82294927,57,"Q11","Pre","3","82294927_57"
82294927,57,"Q12","Pre","2","82294927_57"
82294927,57,"Q13","Pre","4","82294927_57"
82294927,57,"Q14","Pre","4","82294927_57"
82294927,57,"Q15","Pre","4","82294927_57"
82294927,57,"Q6","Post","3","82294927_57"
82294927,57,"Q10","Post","5","82294927_57"
82294927,57,"Q11","Post","3","82294927_57"
82294927,57,"Q12","Post","3","82294927_57"
82294927,57,"Q13","Post","4","82294927_57"
82294927,57,"Q14","Post","2","82294927_57"
82294927,57,"Q15","Post","2","82294927_57"
82294927,58,"Q6","Pre","4","82294927_58"
82294927,58,"Q10","Pre","3","82294927_58"
82294927,58,"Q11","Pre","3","82294927_58"
82294927,58,"Q12","Pre","2","82294927_58"
82294927,58,"Q13","Pre","3","82294927_58"
82294927,58,"Q14","Pre","2","82294927_58"
82294927,58,"Q15","Pre","3","82294927_58"
82294927,58,"Q6","Post","3","82294927_58"
82294927,58,"Q10","Post","2","82294927_58"
82294927,58,"Q11","Post","3","82294927_58"
82294927,58,"Q12","Post","2","82294927_58"
82294927,58,"Q13","Post","4","82294927_58"
82294927,58,"Q14","Post","2","82294927_58"
82294927,58,"Q15","Post","4","82294927_58"
82294927,59,"Q6","Pre","5","82294927_59"
82294927,59,"Q10","Pre","2","82294927_59"
82294927,59,"Q11","Pre","1","82294927_59"
82294927,59,"Q12","Pre","2","82294927_59"
82294927,59,"Q13","Pre","4","82294927_59"
82294927,59,"Q14","Pre","2","82294927_59"
82294927,59,"Q15","Pre","3","82294927_59"
82294927,59,"Q6","Post","1","82294927_59"
82294927,59,"Q10","Post","2","82294927_59"
82294927,59,"Q11","Post","3","82294927_59"
82294927,59,"Q12","Post","2","82294927_59"
82294927,59,"Q13","Post","4","82294927_59"
82294927,59,"Q14","Post","2","82294927_59"
82294927,59,"Q15","Post","3","82294927_59"
82294927,60,"Q6","Pre","1","82294927_60"
82294927,60,"Q10","Pre","3","82294927_60"
82294927,60,"Q11","Pre","5","82294927_60"
82294927,60,"Q12","Pre","2","82294927_60"
82294927,60,"Q13","Pre","1","82294927_60"
82294927,60,"Q14","Pre","3","82294927_60"
82294927,60,"Q15","Pre","2","82294927_60"
82294927,60,"Q6","Post","1","82294927_60"
82294927,60,"Q10","Post","3","82294927_60"
82294927,60,"Q11","Post","3","82294927_60"
82294927,60,"Q12","Post","2","82294927_60"
82294927,60,"Q13","Post","1","82294927_60"
82294927,60,"Q14","Post","5","82294927_60"
82294927,60,"Q15","Post","3","82294927_60"
82294927,61,"Q6","Pre","3","82294927_61"
82294927,61,"Q10","Pre","2","82294927_61"
82294927,61,"Q11","Pre","5","82294927_61"
82294927,61,"Q12","Pre","3","82294927_61"
82294927,61,"Q13","Pre","1","82294927_61"
82294927,61,"Q14","Pre","4","82294927_61"
82294927,61,"Q15","Pre","4","82294927_61"
82294927,61,"Q6","Post","2","82294927_61"
82294927,61,"Q10","Post","2","82294927_61"
82294927,61,"Q11","Post","3","82294927_61"
82294927,61,"Q12","Post","1","82294927_61"
82294927,61,"Q13","Post","4","82294927_61"
82294927,61,"Q14","Post","4","82294927_61"
82294927,61,"Q15","Post","3","82294927_61"
82294927,62,"Q6","Pre","4","82294927_62"
82294927,62,"Q10","Pre","2","82294927_62"
82294927,62,"Q11","Pre","5","82294927_62"
82294927,62,"Q12","Pre","2","82294927_62"
82294927,62,"Q13","Pre","4","82294927_62"
82294927,62,"Q14","Pre","2","82294927_62"
82294927,62,"Q15","Pre","3","82294927_62"
82294927,62,"Q6","Post","3","82294927_62"
82294927,62,"Q10","Post","3","82294927_62"
82294927,62,"Q11","Post","3","82294927_62"
82294927,62,"Q12","Post","3","82294927_62"
82294927,62,"Q13","Post","4","82294927_62"
82294927,62,"Q14","Post","3","82294927_62"
82294927,62,"Q15","Post","3","82294927_62"
82294927,63,"Q6","Pre","3","82294927_63"
82294927,63,"Q10","Pre","3","82294927_63"
82294927,63,"Q11","Pre","3","82294927_63"
82294927,63,"Q12","Pre","2","82294927_63"
82294927,63,"Q13","Pre","1","82294927_63"
82294927,63,"Q14","Pre","3","82294927_63"
82294927,63,"Q15","Pre","3","82294927_63"
82294927,63,"Q6","Post","5","82294927_63"
82294927,63,"Q10","Post","3","82294927_63"
82294927,63,"Q11","Post","3","82294927_63"
82294927,63,"Q12","Post","1","82294927_63"
82294927,63,"Q13","Post","3","82294927_63"
82294927,63,"Q14","Post","4","82294927_63"
82294927,63,"Q15","Post","3","82294927_63"
82294927,64,"Q6","Pre","3","82294927_64"
82294927,64,"Q10","Pre","3","82294927_64"
82294927,64,"Q11","Pre","3","82294927_64"
82294927,64,"Q12","Pre","2","82294927_64"
82294927,64,"Q13","Pre","1","82294927_64"
82294927,64,"Q14","Pre","3","82294927_64"
82294927,64,"Q15","Pre","3","82294927_64"
82294927,64,"Q6","Post","3","82294927_64"
82294927,64,"Q10","Post","3","82294927_64"
82294927,64,"Q11","Post","3","82294927_64"
82294927,64,"Q12","Post","2","82294927_64"
82294927,64,"Q13","Post","1","82294927_64"
82294927,64,"Q14","Post","2","82294927_64"
82294927,64,"Q15","Post","1","82294927_64"
82294927,65,"Q6","Pre","3","82294927_65"
82294927,65,"Q10","Pre","2","82294927_65"
82294927,65,"Q11","Pre","5","82294927_65"
82294927,65,"Q12","Pre","2","82294927_65"
82294927,65,"Q13","Pre","4","82294927_65"
82294927,65,"Q14","Pre","2","82294927_65"
82294927,65,"Q15","Pre","4","82294927_65"
82294927,65,"Q6","Post","4","82294927_65"
82294927,65,"Q10","Post","2","82294927_65"
82294927,65,"Q11","Post","3","82294927_65"
82294927,65,"Q12","Post","4","82294927_65"
82294927,65,"Q13","Post","3","82294927_65"
82294927,65,"Q14","Post","3","82294927_65"
82294927,65,"Q15","Post","4","82294927_65"
82294927,66,"Q6","Pre","4","82294927_66"
82294927,66,"Q10","Pre","3","82294927_66"
82294927,66,"Q11","Pre","2","82294927_66"
82294927,66,"Q12","Pre","3","82294927_66"
82294927,66,"Q13","Pre","1","82294927_66"
82294927,66,"Q14","Pre","4","82294927_66"
82294927,66,"Q15","Pre","3","82294927_66"
82294927,66,"Q6","Post","3","82294927_66"
82294927,66,"Q10","Post","5","82294927_66"
82294927,66,"Q11","Post","3","82294927_66"
82294927,66,"Q12","Post","3","82294927_66"
82294927,66,"Q13","Post","4","82294927_66"
82294927,66,"Q14","Post","5","82294927_66"
82294927,66,"Q15","Post","5","82294927_66"
82294927,67,"Q6","Pre","2","82294927_67"
82294927,67,"Q10","Pre","3","82294927_67"
82294927,67,"Q11","Pre","3","82294927_67"
82294927,67,"Q12","Pre","2","82294927_67"
82294927,67,"Q13","Pre","1","82294927_67"
82294927,67,"Q14","Pre","5","82294927_67"
82294927,67,"Q15","Pre","3","82294927_67"
82294927,67,"Q6","Post","3","82294927_67"
82294927,67,"Q10","Post","4","82294927_67"
82294927,67,"Q11","Post","3","82294927_67"
82294927,67,"Q12","Post","2","82294927_67"
82294927,67,"Q13","Post","1","82294927_67"
82294927,67,"Q14","Post","2","82294927_67"
82294927,67,"Q15","Post","5","82294927_67"
82294927,68,"Q6","Pre","3","82294927_68"
82294927,68,"Q10","Pre","2","82294927_68"
82294927,68,"Q11","Pre","3","82294927_68"
82294927,68,"Q12","Pre","2","82294927_68"
82294927,68,"Q13","Pre","3","82294927_68"
82294927,68,"Q14","Pre","2","82294927_68"
82294927,68,"Q15","Pre","2","82294927_68"
82294927,68,"Q6","Post","3","82294927_68"
82294927,68,"Q10","Post","3","82294927_68"
82294927,68,"Q11","Post","3","82294927_68"
82294927,68,"Q12","Post","2","82294927_68"
82294927,68,"Q13","Post","4","82294927_68"
82294927,68,"Q14","Post","4","82294927_68"
82294927,68,"Q15","Post","2","82294927_68"
82294927,69,"Q6","Pre","2","82294927_69"
82294927,69,"Q10","Pre","3","82294927_69"
82294927,69,"Q11","Pre","1","82294927_69"
82294927,69,"Q12","Pre","3","82294927_69"
82294927,69,"Q13","Pre","3","82294927_69"
82294927,69,"Q14","Pre","1","82294927_69"
82294927,69,"Q15","Pre","5","82294927_69"
82294927,69,"Q6","Post","3","82294927_69"
82294927,69,"Q10","Post","3","82294927_69"
82294927,69,"Q11","Post","5","82294927_69"
82294927,69,"Q12","Post","2","82294927_69"
82294927,69,"Q13","Post","4","82294927_69"
82294927,69,"Q14","Post","5","82294927_69"
82294927,69,"Q15","Post","3","82294927_69"
82294927,70,"Q6","Pre","5","82294927_70"
82294927,70,"Q10","Pre","3","82294927_70"
82294927,70,"Q11","Pre","4","82294927_70"
82294927,70,"Q12","Pre","5","82294927_70"
82294927,70,"Q13","Pre","1","82294927_70"
82294927,70,"Q14","Pre","2","82294927_70"
82294927,70,"Q15","Pre","1","82294927_70"
82294927,70,"Q6","Post","3","82294927_70"
82294927,70,"Q10","Post","2","82294927_70"
82294927,70,"Q11","Post","5","82294927_70"
82294927,70,"Q12","Post","5","82294927_70"
82294927,70,"Q13","Post","3","82294927_70"
82294927,70,"Q14","Post","2","82294927_70"
82294927,70,"Q15","Post","3","82294927_70"
82294927,71,"Q6","Pre","3","82294927_71"
82294927,71,"Q10","Pre","2","82294927_71"
82294927,71,"Q11","Pre","5","82294927_71"
82294927,71,"Q12","Pre","2","82294927_71"
82294927,71,"Q13","Pre","4","82294927_71"
82294927,71,"Q14","Pre","3","82294927_71"
82294927,71,"Q15","Pre","4","82294927_71"
82294927,71,"Q6","Post","3","82294927_71"
82294927,71,"Q10","Post","2","82294927_71"
82294927,71,"Q11","Post","3","82294927_71"
82294927,71,"Q12","Post","2","82294927_71"
82294927,71,"Q13","Post","4","82294927_71"
82294927,71,"Q14","Post","2","82294927_71"
82294927,71,"Q15","Post","3","82294927_71"
82294927,72,"Q6","Pre","4","82294927_72"
82294927,72,"Q10","Pre","2","82294927_72"
82294927,72,"Q11","Pre","5","82294927_72"
82294927,72,"Q12","Pre","3","82294927_72"
82294927,72,"Q13","Pre","5","82294927_72"
82294927,72,"Q14","Pre","3","82294927_72"
82294927,72,"Q15","Pre","3","82294927_72"
