"course_id","student_index","timing","question","value"
82294927,151,"Pre","IDK",0
82294927,151,"Post","Predict",1
82294927,151,"Post","Decision",0
82294927,151,"Post","Understanding",1
82294927,151,"Post","Manage",0
82294927,151,"Post","Policy",0
82294927,151,"Post","IDK",0
82294927,152,"Pre","Predict",1
82294927,152,"Pre","Decision",0
82294927,152,"Pre","Understanding",0
82294927,152,"Pre","Manage",0
82294927,152,"Pre","Policy",0
82294927,152,"Pre","IDK",0
82294927,152,"Post","Predict",1
82294927,152,"Post","Decision",0
82294927,152,"Post","Understanding",0
82294927,152,"Post","Manage",0
82294927,152,"Post","Policy",0
82294927,152,"Post","IDK",0
82294927,153,"Pre","Predict",0
82294927,153,"Pre","Decision",0
82294927,153,"Pre","Understanding",0
82294927,153,"Pre","Manage",0
82294927,153,"Pre","Policy",0
82294927,153,"Pre","IDK",1
82294927,153,"Post","Predict",1
82294927,153,"Post","Decision",0
82294927,153,"Post","Understanding",0
82294927,153,"Post","Manage",0
82294927,153,"Post","Policy",0
82294927,153,"Post","IDK",0
82294927,154,"Pre","Predict",0
82294927,154,"Pre","Decision",0
82294927,154,"Pre","Understanding",0
82294927,154,"Pre","Manage",0
82294927,154,"Pre","Policy",0
82294927,154,"Pre","IDK",1
82294927,154,"Post","Predict",1
82294927,154,"Post","Decision",0
82294927,154,"Post","Understanding",0
82294927,154,"Post","Manage",0
82294927,154,"Post","Policy",0
82294927,154,"Post","IDK",0
82294927,156,"Pre","Predict",0
82294927,156,"Pre","Decision",0
82294927,156,"Pre","Understanding",0
82294927,156,"Pre","Manage",0
82294927,156,"Pre","Policy",0
82294927,156,"Pre","IDK",1
82294927,156,"Post","Predict",1
82294927,156,"Post","Decision",0
82294927,156,"Post","Understanding",0
82294927,156,"Post","Manage",0
82294927,156,"Post","Policy",0
82294927,156,"Post","IDK",0
82294927,157,"Pre","Predict",1
82294927,157,"Pre","Decision",0
82294927,157,"Pre","Understanding",0
82294927,157,"Pre","Manage",0
82294927,157,"Pre","Policy",0
82294927,157,"Pre","IDK",0
82294927,157,"Post","Predict",1
82294927,157,"Post","Decision",0
82294927,157,"Post","Understanding",1
82294927,157,"Post","Manage",0
82294927,157,"Post","Policy",0
82294927,157,"Post","IDK",0
82294927,158,"Pre","Predict",1
82294927,158,"Pre","Decision",0
82294927,158,"Pre","Understanding",0
82294927,158,"Pre","Manage",1
82294927,158,"Pre","Policy",1
82294927,158,"Pre","IDK",0
82294927,158,"Post","Predict",0
82294927,158,"Post","Decision",1
82294927,158,"Post","Understanding",0
82294927,158,"Post","Manage",1
82294927,158,"Post","Policy",1
82294927,158,"Post","IDK",0
82294927,159,"Pre","Predict",0
82294927,159,"Pre","Decision",0
82294927,159,"Pre","Understanding",1
82294927,159,"Pre","Manage",0
82294927,159,"Pre","Policy",0
82294927,159,"Pre","IDK",0
82294927,159,"Post","Predict",1
82294927,159,"Post","Decision",0
82294927,159,"Post","Understanding",0
82294927,159,"Post","Manage",0
82294927,159,"Post","Policy",0
82294927,159,"Post","IDK",0
82294927,161,"Pre","Predict",0
82294927,161,"Pre","Decision",0
82294927,161,"Pre","Understanding",1
82294927,161,"Pre","Manage",0
82294927,161,"Pre","Policy",0
82294927,161,"Pre","IDK",0
82294927,161,"Post","Predict",1
82294927,161,"Post","Decision",0
82294927,161,"Post","Understanding",0
82294927,161,"Post","Manage",0
82294927,161,"Post","Policy",0
82294927,161,"Post","IDK",0
82294927,162,"Pre","Predict",0
82294927,162,"Pre","Decision",0
82294927,162,"Pre","Understanding",0
82294927,162,"Pre","Manage",0
82294927,162,"Pre","Policy",0
82294927,162,"Pre","IDK",1
82294927,162,"Post","Predict",0
82294927,162,"Post","Decision",1
82294927,162,"Post","Understanding",0
82294927,162,"Post","Manage",0
82294927,162,"Post","Policy",0
82294927,162,"Post","IDK",0
82294927,163,"Pre","Predict",1
82294927,163,"Pre","Decision",0
82294927,163,"Pre","Understanding",0
82294927,163,"Pre","Manage",0
82294927,163,"Pre","Policy",0
82294927,163,"Pre","IDK",0
82294927,163,"Post","Predict",0
82294927,163,"Post","Decision",1
82294927,163,"Post","Understanding",0
82294927,163,"Post","Manage",0
82294927,163,"Post","Policy",0
82294927,163,"Post","IDK",0
82294927,164,"Pre","Predict",1
82294927,164,"Pre","Decision",1
82294927,164,"Pre","Understanding",0
82294927,164,"Pre","Manage",0
82294927,164,"Pre","Policy",0
82294927,164,"Pre","IDK",0
82294927,164,"Post","Predict",0
82294927,164,"Post","Decision",1
82294927,164,"Post","Understanding",0
82294927,164,"Post","Manage",0
82294927,164,"Post","Policy",0
82294927,164,"Post","IDK",0
82294927,165,"Pre","Predict",0
82294927,165,"Pre","Decision",0
82294927,165,"Pre","Understanding",0
82294927,165,"Pre","Manage",0
82294927,165,"Pre","Policy",0
82294927,165,"Pre","IDK",1
82294927,165,"Post","Predict",1
82294927,165,"Post","Decision",0
82294927,165,"Post","Understanding",0
82294927,165,"Post","Manage",0
82294927,165,"Post","Policy",0
82294927,165,"Post","IDK",0
82294927,166,"Pre","Predict",1
82294927,166,"Pre","Decision",0
82294927,166,"Pre","Understanding",1
82294927,166,"Pre","Manage",0
82294927,166,"Pre","Policy",0
82294927,166,"Pre","IDK",0
82294927,166,"Post","Predict",1
82294927,166,"Post","Decision",1
82294927,166,"Post","Understanding",0
82294927,166,"Post","Manage",0
82294927,166,"Post","Policy",0
82294927,166,"Post","IDK",0
82294927,167,"Pre","Predict",0
82294927,167,"Pre","Decision",0
82294927,167,"Pre","Understanding",0
82294927,167,"Pre","Manage",1
82294927,167,"Pre","Policy",0
82294927,167,"Pre","IDK",0
82294927,167,"Post","Predict",1
82294927,167,"Post","Decision",0
82294927,167,"Post","Understanding",0
82294927,167,"Post","Manage",0
82294927,167,"Post","Policy",0
82294927,167,"Post","IDK",0
82294927,168,"Pre","Predict",1
82294927,168,"Pre","Decision",0
82294927,168,"Pre","Understanding",1
82294927,168,"Pre","Manage",0
82294927,168,"Pre","Policy",0
82294927,168,"Pre","IDK",0
82294927,168,"Post","Predict",1
82294927,168,"Post","Decision",0
82294927,168,"Post","Understanding",0
82294927,168,"Post","Manage",0
82294927,168,"Post","Policy",0
82294927,168,"Post","IDK",0
82294927,169,"Pre","Predict",0
82294927,169,"Pre","Decision",0
82294927,169,"Pre","Understanding",0
82294927,169,"Pre","Manage",0
82294927,169,"Pre","Policy",0
82294927,169,"Pre","IDK",1
82294927,169,"Post","Predict",1
82294927,169,"Post","Decision",0
82294927,169,"Post","Understanding",0
82294927,169,"Post","Manage",0
82294927,169,"Post","Policy",0
82294927,169,"Post","IDK",0
82294927,170,"Pre","Predict",1
82294927,170,"Pre","Decision",0
82294927,170,"Pre","Understanding",0
82294927,170,"Pre","Manage",0
82294927,170,"Pre","Policy",0
82294927,170,"Pre","IDK",0
82294927,170,"Post","Predict",0
82294927,170,"Post","Decision",1
82294927,170,"Post","Understanding",0
82294927,170,"Post","Manage",0
82294927,170,"Post","Policy",0
82294927,170,"Post","IDK",0
82294927,172,"Pre","Predict",1
82294927,172,"Pre","Decision",1
82294927,172,"Pre","Understanding",0
82294927,172,"Pre","Manage",0
82294927,172,"Pre","Policy",0
82294927,172,"Pre","IDK",0
82294927,172,"Post","Predict",1
82294927,172,"Post","Decision",0
82294927,172,"Post","Understanding",0
82294927,172,"Post","Manage",0
82294927,172,"Post","Policy",0
82294927,172,"Post","IDK",0
82294927,173,"Pre","Predict",0
82294927,173,"Pre","Decision",0
82294927,173,"Pre","Understanding",0
82294927,173,"Pre","Manage",0
82294927,173,"Pre","Policy",0
82294927,173,"Pre","IDK",1
82294927,173,"Post","Predict",0
82294927,173,"Post","Decision",0
82294927,173,"Post","Understanding",0
82294927,173,"Post","Manage",0
82294927,173,"Post","Policy",0
82294927,173,"Post","IDK",0
82294927,174,"Pre","Predict",1
82294927,174,"Pre","Decision",0
82294927,174,"Pre","Understanding",0
82294927,174,"Pre","Manage",0
82294927,174,"Pre","Policy",0
82294927,174,"Pre","IDK",0
82294927,174,"Post","Predict",0
82294927,174,"Post","Decision",0
82294927,174,"Post","Understanding",0
82294927,174,"Post","Manage",0
82294927,174,"Post","Policy",0
82294927,174,"Post","IDK",0
82294927,175,"Pre","Predict",0
82294927,175,"Pre","Decision",0
82294927,175,"Pre","Understanding",0
82294927,175,"Pre","Manage",0
82294927,175,"Pre","Policy",0
82294927,175,"Pre","IDK",1
82294927,175,"Post","Predict",0
82294927,175,"Post","Decision",1
82294927,175,"Post","Understanding",0
82294927,175,"Post","Manage",0
82294927,175,"Post","Policy",0
82294927,175,"Post","IDK",0
82294927,176,"Pre","Predict",0
82294927,176,"Pre","Decision",0
82294927,176,"Pre","Understanding",0
82294927,176,"Pre","Manage",0
82294927,176,"Pre","Policy",0
82294927,176,"Pre","IDK",1
82294927,176,"Post","Predict",1
82294927,176,"Post","Decision",0
82294927,176,"Post","Understanding",0
82294927,176,"Post","Manage",0
82294927,176,"Post","Policy",0
82294927,176,"Post","IDK",0
82294927,177,"Pre","Predict",0
82294927,177,"Pre","Decision",0
82294927,177,"Pre","Understanding",0
82294927,177,"Pre","Manage",0
82294927,177,"Pre","Policy",0
82294927,177,"Pre","IDK",1
82294927,177,"Post","Predict",1
82294927,177,"Post","Decision",0
82294927,177,"Post","Understanding",0
82294927,177,"Post","Manage",0
82294927,177,"Post","Policy",0
82294927,177,"Post","IDK",0
82294927,178,"Pre","Predict",1
82294927,178,"Pre","Decision",0
82294927,178,"Pre","Understanding",0
82294927,178,"Pre","Manage",0
82294927,178,"Pre","Policy",0
82294927,178,"Pre","IDK",0
82294927,178,"Post","Predict",1
82294927,178,"Post","Decision",1
82294927,178,"Post","Understanding",0
82294927,178,"Post","Manage",0
82294927,178,"Post","Policy",0
82294927,178,"Post","IDK",0
82294927,179,"Pre","Predict",0
82294927,179,"Pre","Decision",0
82294927,179,"Pre","Understanding",0
82294927,179,"Pre","Manage",0
82294927,179,"Pre","Policy",0
82294927,179,"Pre","IDK",1
82294927,179,"Post","Predict",1
82294927,179,"Post","Decision",1
82294927,179,"Post","Understanding",0
82294927,179,"Post","Manage",0
82294927,179,"Post","Policy",0
82294927,179,"Post","IDK",0
82294927,180,"Pre","Predict",0
82294927,180,"Pre","Decision",0
82294927,180,"Pre","Understanding",0
82294927,180,"Pre","Manage",0
82294927,180,"Pre","Policy",0
82294927,180,"Pre","IDK",1
82294927,180,"Post","Predict",1
82294927,180,"Post","Decision",1
82294927,180,"Post","Understanding",0
82294927,180,"Post","Manage",0
82294927,180,"Post","Policy",0
82294927,180,"Post","IDK",0
82294927,181,"Pre","Predict",1
82294927,181,"Pre","Decision",0
82294927,181,"Pre","Understanding",0
82294927,181,"Pre","Manage",0
82294927,181,"Pre","Policy",0
82294927,181,"Pre","IDK",0
82294927,181,"Post","Predict",1
82294927,181,"Post","Decision",1
82294927,181,"Post","Understanding",0
82294927,181,"Post","Manage",0
82294927,181,"Post","Policy",0
82294927,181,"Post","IDK",0
82294927,182,"Pre","Predict",0
82294927,182,"Pre","Decision",0
82294927,182,"Pre","Understanding",0
82294927,182,"Pre","Manage",0
82294927,182,"Pre","Policy",0
82294927,182,"Pre","IDK",1
82294927,182,"Post","Predict",0
82294927,182,"Post","Decision",0
82294927,182,"Post","Understanding",0
82294927,182,"Post","Manage",0
82294927,182,"Post","Policy",0
82294927,182,"Post","IDK",0
82294927,183,"Pre","Predict",1
82294927,183,"Pre","Decision",0
82294927,183,"Pre","Understanding",0
82294927,183,"Pre","Manage",0
82294927,183,"Pre","Policy",0
82294927,183,"Pre","IDK",0
82294927,183,"Post","Predict",1
82294927,183,"Post","Decision",0
82294927,183,"Post","Understanding",0
82294927,183,"Post","Manage",0
82294927,183,"Post","Policy",0
82294927,183,"Post","IDK",0
82294927,184,"Pre","Predict",0
82294927,184,"Pre","Decision",0
82294927,184,"Pre","Understanding",0
82294927,184,"Pre","Manage",0
82294927,184,"Pre","Policy",0
82294927,184,"Pre","IDK",1
82294927,184,"Post","Predict",1
82294927,184,"Post","Decision",0
82294927,184,"Post","Understanding",0
82294927,184,"Post","Manage",0
82294927,184,"Post","Policy",0
82294927,184,"Post","IDK",0
82294927,185,"Pre","Predict",1
82294927,185,"Pre","Decision",0
82294927,185,"Pre","Understanding",0
82294927,185,"Pre","Manage",0
82294927,185,"Pre","Policy",0
82294927,185,"Pre","IDK",0
82294927,185,"Post","Predict",1
82294927,185,"Post","Decision",0
82294927,185,"Post","Understanding",0
82294927,185,"Post","Manage",0
82294927,185,"Post","Policy",0
82294927,185,"Post","IDK",0
82294927,186,"Pre","Predict",0
82294927,186,"Pre","Decision",0
82294927,186,"Pre","Understanding",0
82294927,186,"Pre","Manage",0
82294927,186,"Pre","Policy",0
82294927,186,"Pre","IDK",1
82294927,186,"Post","Predict",0
82294927,186,"Post","Decision",0
82294927,186,"Post","Understanding",0
82294927,186,"Post","Manage",0
82294927,186,"Post","Policy",0
82294927,186,"Post","IDK",1
82294927,187,"Pre","Predict",1
82294927,187,"Pre","Decision",0
82294927,187,"Pre","Understanding",0
82294927,187,"Pre","Manage",1
82294927,187,"Pre","Policy",0
82294927,187,"Pre","IDK",0
82294927,187,"Post","Predict",1
82294927,187,"Post","Decision",0
82294927,187,"Post","Understanding",0
82294927,187,"Post","Manage",0
82294927,187,"Post","Policy",0
82294927,187,"Post","IDK",0
82294927,188,"Pre","Predict",0
82294927,188,"Pre","Decision",0
82294927,188,"Pre","Understanding",0
82294927,188,"Pre","Manage",0
82294927,188,"Pre","Policy",0
82294927,188,"Pre","IDK",1
82294927,188,"Post","Predict",1
82294927,188,"Post","Decision",0
82294927,188,"Post","Understanding",0
82294927,188,"Post","Manage",0
82294927,188,"Post","Policy",0
82294927,188,"Post","IDK",0
82294927,189,"Pre","Predict",1
82294927,189,"Pre","Decision",0
82294927,189,"Pre","Understanding",0
82294927,189,"Pre","Manage",0
82294927,189,"Pre","Policy",0
82294927,189,"Pre","IDK",0
82294927,189,"Post","Predict",0
82294927,189,"Post","Decision",1
82294927,189,"Post","Understanding",0
82294927,189,"Post","Manage",0
82294927,189,"Post","Policy",0
82294927,189,"Post","IDK",0
82294927,190,"Pre","Predict",1
82294927,190,"Pre","Decision",0
82294927,190,"Pre","Understanding",0
82294927,190,"Pre","Manage",0
82294927,190,"Pre","Policy",0
82294927,190,"Pre","IDK",0
82294927,190,"Post","Predict",0
82294927,190,"Post","Decision",1
82294927,190,"Post","Understanding",0
82294927,190,"Post","Manage",0
82294927,190,"Post","Policy",0
82294927,190,"Post","IDK",0
82294927,191,"Pre","Predict",0
82294927,191,"Pre","Decision",0
82294927,191,"Pre","Understanding",0
82294927,191,"Pre","Manage",0
82294927,191,"Pre","Policy",0
82294927,191,"Pre","IDK",1
82294927,191,"Post","Predict",0
82294927,191,"Post","Decision",1
82294927,191,"Post","Understanding",0
82294927,191,"Post","Manage",0
82294927,191,"Post","Policy",0
82294927,191,"Post","IDK",0
82294927,194,"Pre","Predict",1
82294927,194,"Pre","Decision",1
82294927,194,"Pre","Understanding",0
82294927,194,"Pre","Manage",0
82294927,194,"Pre","Policy",0
82294927,194,"Pre","IDK",0
82294927,194,"Post","Predict",0
82294927,194,"Post","Decision",1
82294927,194,"Post","Understanding",0
82294927,194,"Post","Manage",0
82294927,194,"Post","Policy",0
82294927,194,"Post","IDK",0
82294927,195,"Pre","Predict",1
82294927,195,"Pre","Decision",1
82294927,195,"Pre","Understanding",0
82294927,195,"Pre","Manage",0
82294927,195,"Pre","Policy",0
82294927,195,"Pre","IDK",0
82294927,195,"Post","Predict",1
82294927,195,"Post","Decision",0
82294927,195,"Post","Understanding",0
82294927,195,"Post","Manage",0
82294927,195,"Post","Policy",0
82294927,195,"Post","IDK",0
82294927,196,"Pre","Predict",1
82294927,196,"Pre","Decision",0
82294927,196,"Pre","Understanding",0
82294927,196,"Pre","Manage",0
82294927,196,"Pre","Policy",0
82294927,196,"Pre","IDK",0
82294927,196,"Post","Predict",1
82294927,196,"Post","Decision",1
82294927,196,"Post","Understanding",0
82294927,196,"Post","Manage",0
82294927,196,"Post","Policy",0
82294927,196,"Post","IDK",0
82294927,197,"Pre","Predict",1
82294927,197,"Pre","Decision",0
82294927,197,"Pre","Understanding",0
82294927,197,"Pre","Manage",0
82294927,197,"Pre","Policy",0
82294927,197,"Pre","IDK",0
82294927,197,"Post","Predict",1
82294927,197,"Post","Decision",0
82294927,197,"Post","Understanding",0
82294927,197,"Post","Manage",0
82294927,197,"Post","Policy",0
82294927,197,"Post","IDK",0
82294927,198,"Pre","Predict",0
82294927,198,"Pre","Decision",0
82294927,198,"Pre","Understanding",0
82294927,198,"Pre","Manage",0
82294927,198,"Pre","Policy",0
82294927,198,"Pre","IDK",1
82294927,198,"Post","Predict",1
82294927,198,"Post","Decision",0
82294927,198,"Post","Understanding",0
82294927,198,"Post","Manage",0
82294927,198,"Post","Policy",0
82294927,198,"Post","IDK",0
82294927,199,"Pre","Predict",0
82294927,199,"Pre","Decision",0
82294927,199,"Pre","Understanding",0
82294927,199,"Pre","Manage",0
82294927,199,"Pre","Policy",0
82294927,199,"Pre","IDK",1
82294927,199,"Post","Predict",0
82294927,199,"Post","Decision",0
82294927,199,"Post","Understanding",0
82294927,199,"Post","Manage",0
82294927,199,"Post","Policy",0
82294927,199,"Post","IDK",1
82294927,200,"Pre","Predict",1
82294927,200,"Pre","Decision",0
82294927,200,"Pre","Understanding",0
82294927,200,"Pre","Manage",0
82294927,200,"Pre","Policy",0
82294927,200,"Pre","IDK",0
82294927,200,"Post","Predict",1
82294927,200,"Post","Decision",0
82294927,200,"Post","Understanding",0
82294927,200,"Post","Manage",0
82294927,200,"Post","Policy",0
82294927,200,"Post","IDK",0
82294927,201,"Pre","Predict",1
82294927,201,"Pre","Decision",0
82294927,201,"Pre","Understanding",0
82294927,201,"Pre","Manage",0
82294927,201,"Pre","Policy",0
82294927,201,"Pre","IDK",0
82294927,201,"Post","Predict",1
82294927,201,"Post","Decision",0
82294927,201,"Post","Understanding",0
82294927,201,"Post","Manage",1
82294927,201,"Post","Policy",0
82294927,201,"Post","IDK",0
82294927,202,"Pre","Predict",1
82294927,202,"Pre","Decision",0
82294927,202,"Pre","Understanding",0
82294927,202,"Pre","Manage",0
82294927,202,"Pre","Policy",0
82294927,202,"Pre","IDK",0
82294927,202,"Post","Predict",0
82294927,202,"Post","Decision",0
82294927,202,"Post","Understanding",0
82294927,202,"Post","Manage",0
82294927,202,"Post","Policy",1
82294927,202,"Post","IDK",0
82294927,203,"Pre","Predict",0
82294927,203,"Pre","Decision",0
82294927,203,"Pre","Understanding",0
82294927,203,"Pre","Manage",0
82294927,203,"Pre","Policy",1
82294927,203,"Pre","IDK",0
82294927,203,"Post","Predict",1
82294927,203,"Post","Decision",1
82294927,203,"Post","Understanding",0
82294927,203,"Post","Manage",1
82294927,203,"Post","Policy",0
82294927,203,"Post","IDK",0
82294927,204,"Pre","Predict",1
82294927,204,"Pre","Decision",0
82294927,204,"Pre","Understanding",0
82294927,204,"Pre","Manage",0
82294927,204,"Pre","Policy",0
82294927,204,"Pre","IDK",0
82294927,204,"Post","Predict",1
82294927,204,"Post","Decision",0
82294927,204,"Post","Understanding",0
82294927,204,"Post","Manage",0
82294927,204,"Post","Policy",0
82294927,204,"Post","IDK",0
82294927,205,"Pre","Predict",1
82294927,205,"Pre","Decision",0
82294927,205,"Pre","Understanding",0
82294927,205,"Pre","Manage",0
82294927,205,"Pre","Policy",0
82294927,205,"Pre","IDK",0
82294927,205,"Post","Predict",1
82294927,205,"Post","Decision",0
82294927,205,"Post","Understanding",0
82294927,205,"Post","Manage",0
82294927,205,"Post","Policy",0
82294927,205,"Post","IDK",0
82294927,206,"Pre","Predict",0
82294927,206,"Pre","Decision",0
82294927,206,"Pre","Understanding",0
82294927,206,"Pre","Manage",0
82294927,206,"Pre","Policy",0
82294927,206,"Pre","IDK",1
82294927,206,"Post","Predict",0
82294927,206,"Post","Decision",1
82294927,206,"Post","Understanding",0
82294927,206,"Post","Manage",0
82294927,206,"Post","Policy",0
82294927,206,"Post","IDK",0
82294927,207,"Pre","Predict",1
82294927,207,"Pre","Decision",0
82294927,207,"Pre","Understanding",0
82294927,207,"Pre","Manage",0
82294927,207,"Pre","Policy",0
82294927,207,"Pre","IDK",0
82294927,207,"Post","Predict",1
82294927,207,"Post","Decision",1
82294927,207,"Post","Understanding",0
82294927,207,"Post","Manage",0
82294927,207,"Post","Policy",0
82294927,207,"Post","IDK",0
82294927,208,"Pre","Predict",1
82294927,208,"Pre","Decision",0
82294927,208,"Pre","Understanding",0
82294927,208,"Pre","Manage",0
82294927,208,"Pre","Policy",0
82294927,208,"Pre","IDK",0
82294927,208,"Post","Predict",1
82294927,208,"Post","Decision",0
82294927,208,"Post","Understanding",0
82294927,208,"Post","Manage",0
82294927,208,"Post","Policy",0
82294927,208,"Post","IDK",0
82294927,210,"Pre","Predict",0
82294927,210,"Pre","Decision",0
82294927,210,"Pre","Understanding",0
82294927,210,"Pre","Manage",0
82294927,210,"Pre","Policy",0
82294927,210,"Pre","IDK",1
82294927,210,"Post","Predict",1
82294927,210,"Post","Decision",1
82294927,210,"Post","Understanding",0
82294927,210,"Post","Manage",0
82294927,210,"Post","Policy",0
82294927,210,"Post","IDK",0
82294927,211,"Pre","Predict",1
82294927,211,"Pre","Decision",1
82294927,211,"Pre","Understanding",0
82294927,211,"Pre","Manage",0
82294927,211,"Pre","Policy",0
82294927,211,"Pre","IDK",0
82294927,211,"Post","Predict",1
82294927,211,"Post","Decision",1
82294927,211,"Post","Understanding",0
82294927,211,"Post","Manage",0
82294927,211,"Post","Policy",0
82294927,211,"Post","IDK",0
82294927,212,"Pre","Predict",0
82294927,212,"Pre","Decision",0
82294927,212,"Pre","Understanding",1
82294927,212,"Pre","Manage",0
82294927,212,"Pre","Policy",0
82294927,212,"Pre","IDK",0
82294927,212,"Post","Predict",1
82294927,212,"Post","Decision",0
82294927,212,"Post","Understanding",0
82294927,212,"Post","Manage",0
82294927,212,"Post","Policy",0
82294927,212,"Post","IDK",0
82294927,213,"Pre","Predict",0
82294927,213,"Pre","Decision",0
82294927,213,"Pre","Understanding",0
82294927,213,"Pre","Manage",0
82294927,213,"Pre","Policy",0
82294927,213,"Pre","IDK",1
82294927,213,"Post","Predict",1
82294927,213,"Post","Decision",0
82294927,213,"Post","Understanding",0
82294927,213,"Post","Manage",0
82294927,213,"Post","Policy",0
82294927,213,"Post","IDK",0
82294927,214,"Pre","Predict",0
82294927,214,"Pre","Decision",0
82294927,214,"Pre","Understanding",0
82294927,214,"Pre","Manage",0
82294927,214,"Pre","Policy",0
82294927,214,"Pre","IDK",1
82294927,214,"Post","Predict",1
82294927,214,"Post","Decision",0
82294927,214,"Post","Understanding",0
82294927,214,"Post","Manage",0
82294927,214,"Post","Policy",0
82294927,214,"Post","IDK",0
82294927,215,"Pre","Predict",0
82294927,215,"Pre","Decision",0
82294927,215,"Pre","Understanding",0
82294927,215,"Pre","Manage",0
82294927,215,"Pre","Policy",0
82294927,215,"Pre","IDK",1
82294927,215,"Post","Predict",1
82294927,215,"Post","Decision",0
82294927,215,"Post","Understanding",0
82294927,215,"Post","Manage",0
82294927,215,"Post","Policy",0
82294927,215,"Post","IDK",0
82294927,216,"Pre","Predict",1
82294927,216,"Pre","Decision",1
82294927,216,"Pre","Understanding",0
82294927,216,"Pre","Manage",0
82294927,216,"Pre","Policy",0
82294927,216,"Pre","IDK",0
82294927,216,"Post","Predict",1
82294927,216,"Post","Decision",1
82294927,216,"Post","Understanding",0
82294927,216,"Post","Manage",0
82294927,216,"Post","Policy",0
82294927,216,"Post","IDK",0
82294927,217,"Pre","Predict",0
82294927,217,"Pre","Decision",0
82294927,217,"Pre","Understanding",0
82294927,217,"Pre","Manage",0
82294927,217,"Pre","Policy",0
82294927,217,"Pre","IDK",0
82294927,217,"Post","Predict",1
82294927,217,"Post","Decision",0
82294927,217,"Post","Understanding",0
82294927,217,"Post","Manage",0
82294927,217,"Post","Policy",0
82294927,217,"Post","IDK",0
82294927,220,"Pre","Predict",1
82294927,220,"Pre","Decision",1
82294927,220,"Pre","Understanding",0
82294927,220,"Pre","Manage",0
82294927,220,"Pre","Policy",0
82294927,220,"Pre","IDK",0
82294927,220,"Post","Predict",0
82294927,220,"Post","Decision",1
82294927,220,"Post","Understanding",0
82294927,220,"Post","Manage",0
82294927,220,"Post","Policy",0
82294927,220,"Post","IDK",0
82294927,221,"Pre","Predict",1
82294927,221,"Pre","Decision",1
82294927,221,"Pre","Understanding",0
82294927,221,"Pre","Manage",1
82294927,221,"Pre","Policy",0
82294927,221,"Pre","IDK",0
82294927,221,"Post","Predict",1
82294927,221,"Post","Decision",1
82294927,221,"Post","Understanding",0
82294927,221,"Post","Manage",1
82294927,221,"Post","Policy",0
82294927,221,"Post","IDK",0
82294927,222,"Pre","Predict",0
82294927,222,"Pre","Decision",0
82294927,222,"Pre","Understanding",0
82294927,222,"Pre","Manage",0
82294927,222,"Pre","Policy",0
82294927,222,"Pre","IDK",1
82294927,222,"Post","Predict",0
82294927,222,"Post","Decision",1
82294927,222,"Post","Understanding",0
82294927,222,"Post","Manage",0
82294927,222,"Post","Policy",0
82294927,222,"Post","IDK",0
82294927,223,"Pre","Predict",0
82294927,223,"Pre","Decision",0
82294927,223,"Pre","Understanding",0
82294927,223,"Pre","Manage",1
82294927,223,"Pre","Policy",0
82294927,223,"Pre","IDK",0
82294927,223,"Post","Predict",0
82294927,223,"Post","Decision",1
82294927,223,"Post","Understanding",0
82294927,223,"Post","Manage",0
82294927,223,"Post","Policy",0
82294927,223,"Post","IDK",0
82294927,224,"Pre","Predict",0
82294927,224,"Pre","Decision",0
82294927,224,"Pre","Understanding",0
82294927,224,"Pre","Manage",0
82294927,224,"Pre","Policy",0
82294927,224,"Pre","IDK",1
82294927,224,"Post","Predict",0
82294927,224,"Post","Decision",0
82294927,224,"Post","Understanding",1
82294927,224,"Post","Manage",0
82294927,224,"Post","Policy",0
82294927,224,"Post","IDK",0
82294927,225,"Pre","Predict",0
82294927,225,"Pre","Decision",0
82294927,225,"Pre","Understanding",0
82294927,225,"Pre","Manage",0
82294927,225,"Pre","Policy",0
82294927,225,"Pre","IDK",1
82294927,225,"Post","Predict",1
82294927,225,"Post","Decision",0
82294927,225,"Post","Understanding",0
82294927,225,"Post","Manage",0
82294927,225,"Post","Policy",0
82294927,225,"Post","IDK",0
82294927,226,"Pre","Predict",0
82294927,226,"Pre","Decision",0
82294927,226,"Pre","Understanding",1
82294927,226,"Pre","Manage",1
82294927,226,"Pre","Policy",0
82294927,226,"Pre","IDK",0
82294927,226,"Post","Predict",0
82294927,226,"Post","Decision",0
82294927,226,"Post","Understanding",1
82294927,226,"Post","Manage",0
82294927,226,"Post","Policy",0
82294927,226,"Post","IDK",0
82294927,227,"Pre","Predict",1
82294927,227,"Pre","Decision",0
82294927,227,"Pre","Understanding",0
82294927,227,"Pre","Manage",0
82294927,227,"Pre","Policy",0
82294927,227,"Pre","IDK",0
82294927,227,"Post","Predict",1
82294927,227,"Post","Decision",0
82294927,227,"Post","Understanding",0
82294927,227,"Post","Manage",0
82294927,227,"Post","Policy",0
82294927,227,"Post","IDK",0
